1.130000019073486328e+01,9.300000190734863281e+00,8.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,7.300000190734863281e+00,5.300000190734863281e+00,5.300000190734863281e+00,7.300000190734863281e+00,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.230000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00
1.030000019073486328e+01,8.300000190734863281e+00,7.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,8.300000190734863281e+00,5.300000190734863281e+00,5.300000190734863281e+00,7.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,9.300000190734863281e+00,1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00
1.030000019073486328e+01,8.300000190734863281e+00,7.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,7.300000190734863281e+00,6.300000190734863281e+00,7.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,9.300000190734863281e+00,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00,6.300000190734863281e+00
1.130000019073486328e+01,9.300000190734863281e+00,8.300000190734863281e+00,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,8.300000190734863281e+00,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,9.300000190734863281e+00,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00,6.300000190734863281e+00
1.130000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,1.130000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,9.300000190734863281e+00,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00
1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.230000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,8.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,6.300000190734863281e+00
1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00,8.300000190734863281e+00,6.300000190734863281e+00,5.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00,6.300000190734863281e+00,7.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,6.300000190734863281e+00
9.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,6.300000190734863281e+00,7.300000190734863281e+00,6.300000190734863281e+00,5.300000190734863281e+00,6.300000190734863281e+00,7.300000190734863281e+00,6.300000190734863281e+00,7.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,6.300000190734863281e+00
7.300000190734863281e+00,5.300000190734863281e+00,4.300000190734863281e+00,4.300000190734863281e+00,6.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,8.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,8.300000190734863281e+00,7.300000190734863281e+00,6.300000190734863281e+00,5.300000190734863281e+00,5.300000190734863281e+00,6.300000190734863281e+00,6.300000190734863281e+00,5.300000190734863281e+00,6.300000190734863281e+00,7.300000190734863281e+00,8.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,8.300000190734863281e+00,8.300000190734863281e+00,9.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00
5.300000190734863281e+00,4.300000190734863281e+00,3.299999952316284180e+00,3.299999952316284180e+00,3.299999952316284180e+00,5.300000190734863281e+00,7.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00,7.300000190734863281e+00,5.300000190734863281e+00,5.300000190734863281e+00,7.300000190734863281e+00,5.300000190734863281e+00,4.300000190734863281e+00,5.300000190734863281e+00,8.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.130000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,1.030000019073486328e+01,9.300000190734863281e+00,9.300000190734863281e+00,8.300000190734863281e+00,7.300000190734863281e+00
